year,code,name,total_shares,circulating_shares,restricted_shares,profit,industry_74,industry_level2,industry_level3,concept,product,percentage,comparable,export_ratio,domestic_ratio,notes,q1_report,q2_report,q3_report,annual_report,gross_margin,profit_growth,net_asset_ratio,undistributed_cash,bonus_shares,dividend,quarterly_comparison,beishang_initial,beishang_new,beishang_increase,beishang_decrease,beishang_current,gongmu_initial,gongmu_new,gongmu_increase,gongmu_decrease,gongmu_current,waizi_initial,waizi_new,waizi_increase,waizi_decrease,waizi_current,simu_initial,simu_new,simu_increase,simu_decrease,simu_current,shebao_initial,shebao_new,shebao_increase,shebao_decrease,shebao_current,yanglao_initial,yanglao_new,yanglao_increase,yanglao_decrease,yanglao_current,id,created_date,updated_date,created_by_id,created_by,is_sample
"2025","000839","中信国安","391983","391983","0","","建材","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3d0","2025-12-24T07:34:01.439000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000811","烟台冰轮","74584","74582","3","","工业机械","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3bc","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000821","京山轻机","62287","59068","3219","","工业机械","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c4","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000815","美利云","69226","31680","37846","","造纸","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3bf","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000813","德展健康","223270","221753","1526","","医药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3be","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000807","云铝股份","346396","281411","65385","","有色金属","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3b9","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000819","岳阳兴长","29915","29915","0","","化工","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c2","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000803","山西汽柴","34891","28062","6830","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3b8","2025-12-24T07:34:01.438000","2026-01-01T00:30:53.684000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000816","智慧农业","143244","134444","8797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c0","2025-12-24T07:34:01.438000","2026-01-01T00:19:57.513000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000812","陕西金叶","76809","76786","83","","印刷","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3bd","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000826","启迪环境","143008","143040","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c8","2025-12-24T07:34:01.438000","2026-01-01T00:30:54.022000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000822","山东海化","89509","89509","0","","化工","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c5","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000828","东莞控股","103952","103952","1350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c9","2025-12-24T07:34:01.438000","2025-12-31T23:38:53.019000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000829","天音控股","102510","102377","133","","零售连锁","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3ca","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000810","创维数字","106329","103055","3274","","家电","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3bb","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000809","铁岭能源","82479","82479","0","","供水供气","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3ba","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000820","神雾节能","63725","28766","34959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c3","2025-12-24T07:34:01.438000","2026-01-01T00:30:53.835000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000823","超声电子","53699","53694","5","","元器件","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c6","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000825","太钢不锈","569615","569618","0","","钢铁","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c7","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000818","航锦科技","67916","67686","229","","化工","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3c1","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000830","鲁西化工","190432","146498","44024","","化肥农药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b9769c5087d6c9d93a3cb","2025-12-24T07:34:01.438000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000783","长江证券","552996","552996","0","","券商","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260931","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000785","居然之家","652904","273147","377763","","零售连锁","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260932","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000792","盐湖股份","43266","43890","986","","化肥农药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260938","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000779","甘肃电投","38019","17857","20168","","建筑工程","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726092f","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000798","中水渔业","36380","36382","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726093d","2025-12-24T07:32:06.493000","2026-01-01T00:21:46.577000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000800","一汽解放","465411","141175","324236","","汽车","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726093f","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000802","北京文化","71590","71347","44","","影视","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260941","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000777","中核科技","38660","38341","319","","工业机械","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726092d","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000789","万年青","79740","79738","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260935","2025-12-24T07:32:06.493000","2025-12-31T23:57:21.041000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000801","四川九洲","107281","102281","0","","家电","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260940","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000795","英洛华","113368","113368","0","","电子设备","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726093a","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000786","北新建材","168951","168951","0","","建材","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260933","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000788","北大医药","59599","59599","0","","医药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260934","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000797","中国武夷","157075","156987","88","","房地产","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726093c","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000793","ST华闻","199725","196101","3624","","传媒教育","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260939","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000796","凯撒旅游","80300","80258","47","","旅游","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726093b","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000782","美达股份","52814","52814","0","","化工","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260930","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000778","新兴铸管","389088","389069","9479","","钢铁","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726092e","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000791","甘肃电投","135958","135955","3","","电力","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf497260937","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000799","酒鬼酒","32493","32490","0","","白酒","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b96f68fc2aaf49726093e","2025-12-24T07:32:06.493000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
